HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result
Roma,Cremonese,H,12.0,3.0,5.0,6.0,1.0,1.0,1.3207547169811322,2.053072625698324,1
Man United,Liverpool,H,4.0,5.0,6.0,8.0,0.9136490250696379,1.1051212938005393,1.1051212938005393,1.370473537604457,1
Girona,Getafe,H,6.0,3.0,5.0,2.0,2.0526315789473686,0.6639784946236559,0.6639784946236559,2.0526315789473686,1
Roma,Cremonese,H,12.0,3.0,5.0,6.0,0.6813186813186813,0.0,0.8865058087578194,1.5897435897435899,1
Sampdoria,Juventus,D,1.0,4.0,3.0,4.0,0.0,1.3351206434316354,1.0,1.0,0
Sampdoria,Juventus,D,1.0,4.0,3.0,4.0,0.0,0.8936550491510277,0.0,0.0,0
Elche,Almeria,D,3.0,7.0,6.0,5.0,0.6876712328767123,0.6729222520107239,0.6729222520107239,0.6876712328767123,0
Betis,Osasuna,H,1.0,2.0,2.0,4.0,2.0655737704918034,0.0,1.0,1.0,1
Lazio,Inter,H,7.0,7.0,2.0,4.0,1.3787465940054495,0.6764705882352942,1.3529411764705883,0.6893732970027248,1
Monza,Udinese,A,5.0,4.0,3.0,5.0,0.6864864864864865,1.3546666666666667,1.3546666666666667,2.745945945945946,-1
Freiburg,Bochum,H,12.0,5.0,2.0,5.0,0.6873315363881402,2.029177718832891,1.352785145888594,2.0619946091644206,1
Betis,Osasuna,H,1.0,2.0,2.0,4.0,1.6057347670250897,0.0,0.0,0.6881720430107527,1
Ajaccio,Lille,A,2.0,4.0,6.0,0.0,0.0,0.0,0.6816976127320955,0.6890080428954424,-1
Monza,Udinese,A,5.0,4.0,3.0,5.0,0.6898395721925135,1.3578947368421053,1.3578947368421053,2.0695187165775404,-1
Girona,Celta,A,3.0,6.0,2.0,4.0,2.072,0.6780104712041886,1.0,1.0,-1
Ajaccio,Lille,A,2.0,4.0,6.0,0.0,0.2311111111111111,0.6788511749347258,1.1314186248912097,0.6933333333333334,-1
Girona,Celta,A,3.0,6.0,2.0,4.0,1.3882978723404256,0.6761658031088082,0.6761658031088082,0.0,-1
Lazio,Inter,H,7.0,7.0,2.0,4.0,1.6258865248226952,0.6770025839793281,1.128337639965547,1.1613475177304966,1
Freiburg,Bochum,H,12.0,5.0,2.0,5.0,0.6939313984168866,1.3556701030927836,0.9037800687285223,1.6191732629727353,1
Brentford,Everton,D,5.0,7.0,8.0,5.0,2.7789473684210524,0.0,0.6804123711340206,1.3894736842105262,0
Hoffenheim,Augsburg,H,6.0,1.0,4.0,6.0,2.0866141732283467,1.3624678663239076,1.3624678663239076,0.6955380577427822,1
Almeria,Sevilla,H,5.0,5.0,5.0,2.0,0.6963350785340314,1.3676092544987146,0.6838046272493573,1.3926701570680629,1
Elche,Sociedad,A,5.0,5.0,4.0,6.0,0.6953125,0.6846153846153846,0.6846153846153846,0.0,-1
Vallecano,Mallorca,A,0.0,4.0,7.0,3.0,1.0,1.0,0.0,0.0,-1
Almeria,Sevilla,H,5.0,5.0,5.0,2.0,0.9340277777777778,1.1407972858354538,0.6844783715012723,1.4010416666666667,1
Spezia,Sassuolo,D,2.0,8.0,2.0,6.0,0.6994818652849741,0.0,0.0,2.098445595854922,0
Milan,Bologna,H,7.0,0.0,5.0,1.0,2.793814432989691,1.3686868686868687,0.6843434343434344,1.3969072164948455,1
Juventus,Roma,D,3.0,4.0,4.0,5.0,2.0923076923076924,0.0,0.6868686868686869,0.0,0
Cremonese,Torino,A,6.0,5.0,3.0,3.0,1.0,1.0,1.3753148614609572,0.6982097186700768,-1
Hertha,Dortmund,A,3.0,7.0,6.0,10.0,0.6989795918367346,0.6867167919799498,2.0601503759398496,0.6989795918367346,-1
Hoffenheim,Augsburg,H,6.0,1.0,4.0,6.0,1.6369047619047619,0.9166666666666666,0.9166666666666666,0.7015306122448979,1
Mainz,Leverkusen,A,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.7022900763358778,-1
Auxerre,Strasbourg,H,3.0,4.0,2.0,5.0,1.4096692111959288,1.3746898263027294,0.6873449131513647,0.7048346055979644,1
Hertha,Dortmund,A,3.0,7.0,6.0,10.0,0.47038917089678506,0.6898263027295285,1.6095947063689,0.47038917089678506,-1
RB Leipzig,Wolfsburg,H,7.0,4.0,8.0,4.0,1.416243654822335,1.3811881188118813,0.0,1.416243654822335,1
Man City,Crystal Palace,H,5.0,2.0,6.0,1.0,2.8282828282828283,0.0,0.6930693069306931,0.7070707070707071,1
Liverpool,Bournemouth,H,12.0,2.0,8.0,1.0,0.7025,0.6921182266009852,0.0,2.81,1
Chelsea,Leicester,H,3.0,5.0,3.0,11.0,1.3789731051344742,1.3891625615763548,1.3891625615763548,2.7579462102689485,1
Brighton,Leeds,H,4.0,2.0,5.0,3.0,0.0,0.0,1.3906633906633907,1.3771289537712894,1
Elche,Sociedad,A,5.0,5.0,4.0,6.0,0.459546925566343,0.6977886977886978,0.6977886977886978,0.0,-1
Southampton,Man United,A,5.0,6.0,5.0,3.0,1.383495145631068,1.3970588235294117,0.0,2.766990291262136,-1
Schalke 04,Union Berlin,A,4.0,7.0,8.0,2.0,1.3883495145631066,1.3985330073349633,0.0,0.0,-1
Bayern Munich,M'gladbach,D,20.0,3.0,14.0,1.0,1.3898305084745763,0.0,1.3831325301204818,1.3898305084745763,0
Bayern Munich,M'gladbach,D,20.0,3.0,14.0,1.0,1.1594202898550725,0.23076923076923075,1.153846153846154,1.1594202898550725,0
Schalke 04,Union Berlin,A,4.0,7.0,8.0,2.0,1.1606425702811245,2.3101518784972024,1.3860911270983214,0.2321285140562249,-1
RB Leipzig,Wolfsburg,H,7.0,4.0,8.0,4.0,1.3942307692307692,0.9141055949566588,0.0,1.3942307692307692,1
Mainz,Leverkusen,A,3.0,5.0,3.0,4.0,0.0,0.6879432624113475,0.6879432624113475,0.46411483253588515,-1
Arsenal,Fulham,H,8.0,3.0,9.0,2.0,2.7942583732057416,1.3708920187793427,0.0,0.0,1
Lens,Rennes,H,4.0,6.0,7.0,2.0,2.092857142857143,1.3723653395784543,0.6861826697892272,0.6976190476190476,1
Vallecano,Mallorca,A,0.0,4.0,7.0,3.0,0.0,1.3738317757009346,0.4579439252336448,0.0,-1
Juventus,Roma,D,3.0,4.0,4.0,5.0,1.6311216429699842,0.22868217054263568,0.686046511627907,0.23301737756714058,0
Cremonese,Torino,A,6.0,5.0,3.0,3.0,0.6997635933806147,1.3735498839907192,1.3735498839907192,0.6997635933806147,-1
Arsenal,Fulham,H,8.0,3.0,9.0,2.0,2.3349056603773586,1.143187066974596,0.22863741339491916,0.4669811320754717,1
Man City,Crystal Palace,H,5.0,2.0,6.0,1.0,2.7981220657276995,0.4577572964669739,0.9155145929339478,1.3990610328638498,1
Liverpool,Bournemouth,H,12.0,2.0,8.0,1.0,2.549612403100775,0.45718654434250766,0.0,3.9403100775193804,1
Chelsea,Leicester,H,3.0,5.0,3.0,11.0,1.366742596810934,1.146788990825688,1.146788990825688,2.277904328018223,1
Brentford,Everton,D,5.0,7.0,8.0,5.0,2.047619047619048,0.22959572845156367,0.6887871853546911,1.1375661375661377,0
Southampton,Man United,A,5.0,6.0,5.0,3.0,0.9110105580693816,1.1491628614916285,0.2298325722983257,1.8220211161387632,-1
Brighton,Leeds,H,4.0,2.0,5.0,3.0,0.22850678733031674,0.0,0.920273348519362,1.1425339366515839,1
Lens,Rennes,H,4.0,6.0,7.0,2.0,1.8299473288186607,1.1541381928625665,0.6924829157175398,0.9149736644093304,1
Auxerre,Strasbourg,H,3.0,4.0,2.0,5.0,1.142322097378277,0.9242424242424242,0.4621212121212121,0.6853932584269663,1
Spezia,Sassuolo,D,2.0,8.0,2.0,6.0,0.9147982062780269,0.4636363636363636,0.4636363636363636,1.8295964125560538,0
Milan,Bologna,H,7.0,0.0,5.0,1.0,2.2842261904761907,0.9260935143288084,0.4630467571644042,1.3705357142857144,1
Reims,Lyon,D,5.0,5.0,2.0,7.0,1.3688888888888888,2.7873303167420813,1.0,1.0,0
Werder Bremen,Ein Frankfurt,A,4.0,7.0,5.0,7.0,1.3702882483370287,1.3950338600451468,0.6975169300225734,0.6851441241685143,-1
FC Koln,Stuttgart,D,2.0,5.0,6.0,8.0,2.0484581497797354,0.6935123042505593,1.3870246085011186,1.3656387665198237,0
Fiorentina,Napoli,D,5.0,2.0,2.0,3.0,2.055066079295154,1.3914988814317673,3.478747203579418,1.3700440528634361,0
Wolves,Newcastle,D,4.0,6.0,4.0,13.0,0.0,0.0,0.0,0.0,0
Salernitana,Sampdoria,H,6.0,6.0,6.0,3.0,0.0,0.6986607142857143,1.0,1.0,1
Paris SG,Monaco,D,5.0,3.0,4.0,3.0,3.420479302832244,1.4017857142857144,1.4017857142857144,0.6840958605664488,0
Lecce,Empoli,D,5.0,3.0,3.0,5.0,0.6847826086956522,1.4031180400890868,0.0,0.6847826086956522,0
Troyes,Angers,H,11.0,3.0,8.0,3.0,0.0,2.1066666666666665,1.4044444444444444,1.3709327548806942,1
Wolves,Newcastle,D,4.0,6.0,4.0,13.0,0.22772988505747124,0.2342941611234294,0.2342941611234294,0.22772988505747124,0
Lorient,Clermont,H,9.0,2.0,3.0,4.0,1.0,1.0,2.8141592920353986,1.367741935483871,1
Brest,Montpellier,A,0.0,8.0,5.0,4.0,0.683083511777302,0.7041942604856513,1.4083885209713025,3.4154175588865097,-1
Nantes,Toulouse,H,8.0,3.0,4.0,5.0,0.6852248394004282,0.6956521739130435,2.0869565217391304,0.0,1
Nott'm Forest,Tottenham,A,1.0,7.0,6.0,1.0,0.6829787234042554,0.0,1.3926247288503253,1.3659574468085107,-1
Espanol,Real Madrid,A,4.0,6.0,7.0,7.0,0.0,1.3909287257019438,2.086393088552916,0.6851063829787234,-1
Aston Villa,West Ham,A,3.0,2.0,3.0,2.0,1.3715498938428876,0.6931330472103004,0.0,0.6857749469214438,-1
Werder Bremen,Ein Frankfurt,A,4.0,7.0,5.0,7.0,1.605095541401274,1.8501070663811563,1.3875802997858673,1.1464968152866242,-1
FC Koln,Stuttgart,D,2.0,5.0,6.0,8.0,1.371308016877637,0.46001415428167014,0.9200283085633403,0.9142053445850914,0
Nott'm Forest,Tottenham,A,1.0,7.0,6.0,1.0,0.4585091420534458,0.46142958244869064,1.384288747346072,0.9170182841068916,-1
Nice,Marseille,A,2.0,4.0,7.0,5.0,0.689873417721519,0.6913319238900634,0.6913319238900634,0.689873417721519,-1
Barcelona,Valladolid,H,9.0,3.0,14.0,4.0,0.0,0.0,0.6890756302521008,0.6919831223628692,1
Verona,Atalanta,A,2.0,7.0,7.0,6.0,1.3765690376569037,3.455882352941176,1.3823529411764706,0.0,-1
Aston Villa,West Ham,A,3.0,2.0,3.0,2.0,0.9205020920502092,0.6918238993710691,0.23060796645702303,0.4602510460251046,-1
Salernitana,Sampdoria,H,6.0,6.0,6.0,3.0,0.9232914923291492,0.4616457461645746,0.0,2.769874476987448,1
Verona,Atalanta,A,2.0,7.0,7.0,6.0,0.9183955739972337,2.5467224546722456,1.1576011157601116,0.0,-1
Nantes,Toulouse,H,8.0,3.0,4.0,5.0,1.1514522821576765,0.6951983298538622,1.6221294363256784,0.6908713692946058,1
Brest,Montpellier,A,0.0,8.0,5.0,4.0,0.45910652920962197,2.0875,2.551388888888889,2.29553264604811,-1
Lorient,Clermont,H,9.0,2.0,3.0,4.0,1.3814432989690721,0.6878850102669405,2.0636550308008212,1.3814432989690721,1
Nice,Marseille,A,2.0,4.0,7.0,5.0,0.459958932238193,1.1475409836065575,1.1475409836065575,0.459958932238193,-1
Fiorentina,Napoli,D,5.0,2.0,2.0,3.0,1.3839835728952772,0.9151391717583163,2.287847929395791,0.9226557152635181,0
Lecce,Empoli,D,5.0,3.0,3.0,5.0,0.6940451745379878,1.147318397827563,0.22946367956551256,0.6940451745379878,0
Troyes,Angers,H,11.0,3.0,8.0,3.0,0.6946721311475409,1.6077235772357725,1.1483739837398375,1.6209016393442623,1
Espanol,Real Madrid,A,4.0,6.0,7.0,7.0,0.23082145281737948,1.6091954022988508,2.0689655172413794,0.6924643584521385,-1
Barcelona,Valladolid,H,9.0,3.0,14.0,4.0,0.9241192411924118,0.0,0.4583333333333333,1.386178861788618,1
Reims,Lyon,D,5.0,5.0,2.0,7.0,1.149193548387097,2.0685483870967745,0.6895161290322581,0.6895161290322581,0
Paris SG,Monaco,D,5.0,3.0,4.0,3.0,2.5305164319248825,1.1502347417840375,1.1502347417840375,0.6901408450704225,0
Getafe,Villarreal,D,2.0,6.0,1.0,4.0,0.0,2.072289156626506,1.7269076305220885,0.0,0
Getafe,Villarreal,D,2.0,6.0,1.0,4.0,0.0,1.3855421686746987,1.3855421686746987,0.0,0
Valencia,Ath Madrid,A,2.0,7.0,6.0,2.0,0.6947791164658634,0.0,2.0843373493975905,0.0,-1
Cadiz,Ath Bilbao,A,3.0,8.0,0.0,6.0,0.0,0.6953907815631263,1.0,1.0,-1
Cadiz,Ath Bilbao,A,3.0,8.0,0.0,6.0,0.0,1.3836978131212723,2.7673956262425445,0.0,-1
Valencia,Ath Madrid,A,2.0,7.0,6.0,2.0,0.46720214190093706,0.2294543063773833,1.6061801446416832,0.0,-1
Fulham,Brighton,H,3.0,4.0,3.0,3.0,1.7570281124497993,1.3779527559055118,1.3779527559055118,0.3514056224899598,1
Southampton,Chelsea,H,7.0,4.0,5.0,3.0,0.7020000000000001,1.0343811394891944,0.3447937131630648,1.053,1
Leeds,Everton,D,5.0,2.0,10.0,2.0,1.7529880478087652,0.34509803921568627,0.6901960784313725,1.0517928286852591,0
Roma,Monza,H,7.0,1.0,5.0,4.0,0.701789264413519,0.0,0.0,2.807157057654076,1
Sassuolo,Milan,D,3.0,2.0,3.0,8.0,0.6996047430830039,0.0,0.6927592954990215,0.6996047430830039,0
Roma,Monza,H,7.0,1.0,5.0,4.0,1.1693017127799736,0.0,0.0,2.572463768115942,1
Inter,Cremonese,H,7.0,4.0,6.0,6.0,2.0982318271119844,0.0,0.6966731898238748,1.3988212180746562,1
Sassuolo,Milan,D,3.0,2.0,3.0,8.0,0.46484374999999994,0.0,0.46484374999999994,0.46484374999999994,0
Inter,Cremonese,H,7.0,4.0,6.0,6.0,2.09765625,0.23307291666666666,0.69921875,1.53828125,1
Crystal Palace,Brentford,D,4.0,3.0,4.0,6.0,1.045631067961165,1.0497076023391814,1.3996101364522417,1.7427184466019416,0
Leeds,Everton,D,5.0,2.0,10.0,2.0,1.5348837209302326,0.4202334630350194,0.7003891050583657,0.9767441860465116,0
Southampton,Chelsea,H,7.0,4.0,5.0,3.0,0.8379110251450677,0.9813592233009709,0.42058252427184467,1.1172147001934236,1
Fulham,Brighton,H,3.0,4.0,3.0,3.0,1.6739884393063584,1.2627906976744188,1.2627906976744188,0.5579961464354528,1
Crystal Palace,Brentford,D,4.0,3.0,4.0,6.0,0.9754318618042226,0.9829787234042552,1.2638297872340425,1.5328214971209215,0
West Ham,Tottenham,D,4.0,4.0,3.0,4.0,0.0,1.4054054054054053,1.4054054054054053,0.6973180076628352,0
Juventus,Spezia,H,3.0,0.0,7.0,3.0,1.395793499043977,0.3516377649325626,0.0,2.0936902485659656,1
Udinese,Fiorentina,H,3.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1
Sampdoria,Lazio,D,3.0,6.0,5.0,7.0,0.0,0.7071290944123314,0.0,0.0,0
Empoli,Verona,D,4.0,3.0,7.0,10.0,0.0,0.0,0.7076923076923076,0.698292220113852,0
Man City,Nott'm Forest,H,9.0,1.0,10.0,1.0,2.7954545454545454,0.708253358925144,0.354126679462572,1.0482954545454546,1
Bournemouth,Wolves,D,2.0,4.0,2.0,5.0,0.6928838951310862,1.0652591170825336,0.3550863723608445,1.0393258426966292,0
Arsenal,Aston Villa,H,9.0,3.0,10.0,3.0,2.0842696629213484,1.0681381957773513,0.3560460652591171,1.7368913857677903,1
Liverpool,Newcastle,H,6.0,2.0,13.0,0.0,3.470149253731343,0.3563218390804597,0.3563218390804597,0.34701492537313433,1
Napoli,Lecce,D,7.0,4.0,6.0,4.0,2.7732342007434942,0.0,0.0,0.6933085501858736,0
Marseille,Clermont,H,7.0,0.0,7.0,1.0,2.0816326530612246,0.7137404580152672,1.784351145038168,1.3877551020408163,1
Arsenal,Aston Villa,H,9.0,3.0,10.0,3.0,1.9444444444444444,1.0019083969465647,0.4293893129770992,1.6666666666666667,1
Lille,Nice,A,6.0,2.0,6.0,3.0,1.7343173431734318,2.864761904761905,0.35809523809523813,0.6937269372693727,-1
Liverpool,Newcastle,H,6.0,2.0,13.0,0.0,3.0548802946593003,0.4292220113851992,0.4292220113851992,0.5554327808471455,1
West Ham,Tottenham,D,4.0,4.0,3.0,4.0,0.13871559633027522,1.2886363636363638,1.2886363636363638,0.6935779816513761,0
Man City,Nott'm Forest,H,9.0,1.0,10.0,1.0,3.054212454212454,0.5731568998109641,0.28657844990548204,1.6659340659340658,1
Toulouse,Paris SG,A,7.0,13.0,3.0,9.0,1.0326086956521738,1.0775047258979207,4.310018903591683,0.3442028985507246,-1
Rennes,Brest,H,9.0,2.0,7.0,3.0,0.6902173913043478,0.7161654135338346,1.7904135338345863,1.3804347826086956,1
Marseille,Clermont,H,7.0,0.0,7.0,1.0,1.7895495495495497,0.5733583489681051,1.4333958724202627,1.238918918918919,1
Lille,Nice,A,6.0,2.0,6.0,3.0,1.5154676258992807,2.5868667917448405,0.574859287054409,0.6888489208633094,-1
Lens,Lorient,H,8.0,3.0,4.0,5.0,1.7235188509874328,1.0766355140186916,1.0766355140186916,0.6894075403949731,1
Rennes,Brest,H,9.0,2.0,7.0,3.0,0.9590747330960854,0.7169459962756053,1.5772811918063316,1.50711743772242,1
Strasbourg,Nantes,D,2.0,3.0,3.0,6.0,0.6831858407079645,1.0762081784386617,0.3587360594795539,0.6831858407079645,0
Monaco,Troyes,A,6.0,11.0,8.0,6.0,0.6837455830388692,1.7949907235621523,1.0769944341372912,2.393109540636042,-1
Bournemouth,Wolves,D,2.0,4.0,2.0,5.0,0.5464788732394367,0.8574585635359117,0.28581952117863724,0.819718309859155,0
Angers,Reims,A,3.0,5.0,4.0,3.0,0.34242957746478875,1.074585635359116,0.7163904235727441,1.7121478873239437,-1
Lens,Lorient,H,8.0,3.0,4.0,5.0,2.0526315789473686,1.1407678244972579,1.1407678244972579,1.231578947368421,1
Toulouse,Paris SG,A,7.0,13.0,3.0,9.0,0.816,1.2819672131147541,3.8459016393442624,0.272,-1
Montpellier,Ajaccio,H,4.0,0.0,3.0,8.0,1.3634782608695653,1.4202898550724639,0.7101449275362319,1.3634782608695653,1
Monaco,Troyes,A,6.0,11.0,8.0,6.0,0.8173310225303293,1.9934782608695651,1.423913043478261,2.1795493934142116,-1
Lyon,Auxerre,H,8.0,2.0,9.0,3.0,2.0414507772020727,0.7086330935251799,1.0629496402877698,1.7012089810017272,1
Angers,Reims,A,3.0,5.0,4.0,3.0,0.5438898450946644,1.4183123877917414,1.1346499102333933,1.631669535283993,-1
Montpellier,Ajaccio,H,4.0,0.0,3.0,8.0,1.3584905660377358,1.1294117647058823,0.5647058823529412,1.3584905660377358,1
Strasbourg,Nantes,D,2.0,3.0,3.0,6.0,0.6786324786324787,0.9907308377896612,0.4245989304812834,0.6786324786324787,0
Lyon,Auxerre,H,8.0,2.0,9.0,3.0,1.901706484641638,0.708185053380783,0.991459074733096,1.6300341296928327,1
Napoli,Lecce,D,7.0,4.0,6.0,4.0,2.035714285714286,0.23623445825932504,0.23623445825932504,0.6785714285714286,0
Juventus,Spezia,H,3.0,0.0,7.0,3.0,1.3582342954159594,0.28368794326241137,0.0,1.8109790605546123,1
Udinese,Fiorentina,H,3.0,2.0,3.0,7.0,0.22617033276931753,0.0,0.0,0.22617033276931753,1
Empoli,Verona,D,4.0,3.0,7.0,10.0,0.22635135135135134,0.23758865248226949,0.7127659574468085,0.6790540540540541,0
Sampdoria,Lazio,D,3.0,6.0,5.0,7.0,0.13591905564924114,0.7132743362831858,0.23775811209439526,0.2265317594154019,0
Bologna,Salernitana,D,4.0,4.0,1.0,8.0,0.6801346801346801,0.7137809187279153,0.0,0.0,0
Leicester,Man United,A,2.0,2.0,1.0,3.0,1.0210084033613445,1.4285714285714286,0.35714285714285715,1.3613445378151259,-1
Atalanta,Torino,H,5.0,2.0,7.0,2.0,0.6823529411764706,0.7147887323943661,1.4295774647887323,0.6823529411764706,1
Atalanta,Torino,H,5.0,2.0,7.0,2.0,1.1343366778149386,0.7152899824253075,1.2875219683655537,0.9528428093645483,1
Bologna,Salernitana,D,4.0,4.0,1.0,8.0,0.6788685524126455,0.7157894736842105,0.23859649122807017,0.22628951747088183,0
Leicester,Man United,A,2.0,2.0,1.0,3.0,0.815282392026578,1.2893169877408057,0.4297723292469352,1.0870431893687709,-1
Dortmund,Hoffenheim,H,5.0,2.0,5.0,8.0,1.021594684385382,1.0751748251748252,1.4335664335664338,1.021594684385382,1
Dortmund,Hoffenheim,H,5.0,2.0,5.0,8.0,0.9542288557213929,0.8622377622377622,1.1496503496503496,0.9542288557213929,1
Celta,Cadiz,H,5.0,0.0,2.0,2.0,1.0231788079470199,2.160839160839161,0.0,1.3642384105960266,1
Celta,Cadiz,H,5.0,0.0,2.0,2.0,1.2247116968698517,1.7328671328671328,0.0,1.5875892366831412,1
Real Madrid,Betis,H,4.0,4.0,9.0,2.0,1.0,1.0,1.4475524475524477,0.6786885245901639,1
Fiorentina,Juventus,D,5.0,1.0,10.0,2.0,1.017156862745098,0.7242582897033158,0.0,0.0,0
Milan,Inter,H,5.0,5.0,2.0,5.0,2.035889070146819,0.7247386759581882,1.0871080139372822,1.3572593800978794,1
Sociedad,Ath Madrid,D,5.0,7.0,7.0,7.0,0.676948051948052,2.895833333333333,1.4479166666666665,0.0,0
Real Madrid,Betis,H,4.0,4.0,9.0,2.0,1.3549432739059968,0.7244367417677643,1.2073945696129407,0.9032955159373312,1
Nantes,Paris SG,A,1.0,7.0,1.0,7.0,1.3537964458804523,0.7249134948096886,3.624567474048443,0.2707592891760905,-1
Mallorca,Girona,D,4.0,4.0,6.0,3.0,0.678513731825525,1.4457831325301205,0.0,0.678513731825525,0
Newcastle,Crystal Palace,D,6.0,9.0,13.0,5.0,1.6975806451612903,1.0850515463917527,1.0850515463917527,1.6975806451612903,0
Lazio,Napoli,A,2.0,7.0,6.0,8.0,1.7016129032258063,0.725085910652921,1.8127147766323024,0.6806451612903226,-1
Sevilla,Barcelona,A,4.0,7.0,4.0,4.0,0.6811594202898551,0.7243150684931506,2.8972602739726026,0.6811594202898551,-1
Sociedad,Ath Madrid,D,5.0,7.0,7.0,7.0,0.6827697262479872,2.1669505962521294,1.3001703577512775,0.13655394524959744,0
Mallorca,Girona,D,4.0,4.0,6.0,3.0,0.6832797427652733,1.2046485260770976,0.24092970521541948,0.6832797427652733,0
Wolves,Southampton,H,2.0,1.0,5.0,6.0,0.3418940609951846,0.3616298811544991,1.0848896434634974,1.709470304975923,1
Lyon,Angers,H,9.0,3.0,13.0,3.0,1.9160256410256409,0.7249575551782682,1.0874363327674024,1.7107371794871795,1
Lyon,Angers,H,9.0,3.0,13.0,3.0,2.3135135135135134,0.5813242784380306,0.8719864176570459,2.041335453100159,1
Nantes,Paris SG,A,1.0,7.0,1.0,7.0,1.0826498422712936,1.0196943972835313,3.3504244482173173,0.2706624605678234,-1
Bochum,Werder Bremen,A,6.0,6.0,7.0,3.0,0.3391167192429022,3.2685810810810807,1.8158783783783783,1.3564668769716088,-1
Leverkusen,Freiburg,A,6.0,3.0,8.0,4.0,0.33990536277602523,1.8139730639730638,1.8139730639730638,0.0,-1
Stuttgart,Schalke 04,D,3.0,4.0,5.0,7.0,0.33962264150943394,0.7236180904522613,0.36180904522613067,1.0188679245283019,0
Union Berlin,Bayern Munich,D,3.0,6.0,5.0,7.0,1.6993720565149137,0.7240802675585284,4.706521739130435,0.33987441130298274,0
Wolfsburg,FC Koln,A,3.0,5.0,5.0,4.0,0.6802507836990596,0.7245409015025042,1.0868113522537561,1.0203761755485894,-1
Sevilla,Barcelona,A,4.0,7.0,4.0,4.0,0.453125,1.2023217247097844,2.6451077943615253,0.453125,-1
Aston Villa,Man City,D,1.0,4.0,1.0,4.0,0.6812499999999999,0.7194719471947195,1.7986798679867988,1.0218749999999999,0
Ein Frankfurt,RB Leipzig,H,9.0,0.0,4.0,3.0,0.6817472698907956,2.519769357495881,0.7199341021416803,1.0226209048361934,1
Tottenham,Fulham,H,10.0,3.0,10.0,3.0,1.6976744186046513,0.36079077429983525,0.36079077429983525,0.6790697674418605,1
Everton,Liverpool,D,3.0,8.0,7.0,9.0,0.339258114374034,0.7220394736842105,1.083059210526316,1.357032457496136,0
Brentford,Leeds,H,8.0,6.0,2.0,6.0,1.7001545595054095,0.3618421052631579,0.7236842105263158,1.0200927357032457,1
Chelsea,West Ham,H,3.0,3.0,10.0,3.0,1.352760736196319,1.0844262295081968,0.3614754098360656,0.33819018404907975,1
Auxerre,Marseille,A,2.0,7.0,4.0,1.0,1.0137614678899083,0.723404255319149,1.446808510638298,0.3379204892966361,-1
Auxerre,Marseille,A,2.0,7.0,4.0,1.0,0.8128440366972477,0.8672104404567699,1.4453507340946166,0.27094801223241594,-1
Nott'm Forest,Bournemouth,A,3.0,3.0,4.0,6.0,0.33944954128440363,0.7219512195121951,0.0,4.412844036697248,-1
Chelsea,West Ham,H,3.0,3.0,10.0,3.0,1.3567073170731707,1.0080906148867312,0.4320388349514563,0.5426829268292683,1
Aston Villa,Man City,D,1.0,4.0,1.0,4.0,0.6778115501519757,0.7205169628432957,1.5851373182552506,0.9489361702127659,0
Wolves,Southampton,H,2.0,1.0,5.0,6.0,0.4069802731411229,0.28838709677419355,0.8651612903225806,1.4922610015174507,1
Tottenham,Fulham,H,10.0,3.0,10.0,3.0,1.629090909090909,0.4335483870967742,0.4335483870967742,0.8145454545454545,1
Nott'm Forest,Bournemouth,A,3.0,3.0,4.0,6.0,0.5425981873111783,1.0122383252818035,0.4338164251207729,3.7981873111782476,-1
Newcastle,Crystal Palace,D,6.0,9.0,13.0,5.0,1.355421686746988,0.8653846153846153,0.8653846153846153,1.355421686746988,0
Everton,Liverpool,D,3.0,8.0,7.0,9.0,0.27168674698795187,0.5782051282051283,0.8673076923076923,1.0867469879518075,0
Fiorentina,Juventus,D,5.0,1.0,10.0,2.0,0.953012048192771,0.7243589743589745,0.24145299145299146,0.22690763052208834,0
Brentford,Leeds,H,8.0,6.0,2.0,6.0,2.043609022556391,0.57984,0.86976,1.4986466165413534,1
Wolfsburg,FC Koln,A,3.0,5.0,5.0,4.0,0.813134328358209,1.1585326953748007,1.4481658692185009,1.0841791044776121,-1
Union Berlin,Bayern Munich,D,3.0,6.0,5.0,7.0,1.4895833333333335,0.7210776545166403,3.8938193343898577,0.40624999999999994,0
Stuttgart,Schalke 04,D,3.0,4.0,5.0,7.0,0.4065378900445765,0.7215189873417721,0.43291139240506327,0.9485884101040118,0
Leverkusen,Freiburg,A,6.0,3.0,8.0,4.0,0.542433234421365,1.8770932069510269,1.8770932069510269,0.2712166172106825,-1
Bochum,Werder Bremen,A,6.0,6.0,7.0,3.0,0.2710059171597633,2.8805031446540883,1.728301886792453,1.0840236686390532,-1
Lazio,Napoli,A,2.0,7.0,6.0,8.0,1.4937869822485208,0.8633228840125391,1.7266457680250782,0.6789940828402367,-1
Ein Frankfurt,RB Leipzig,H,9.0,0.0,4.0,3.0,1.0871491875923192,2.0124999999999997,0.5750000000000001,1.3589364844903988,1
Milan,Inter,H,5.0,5.0,2.0,5.0,2.0308370044052864,0.864375,1.1525,1.4892804698972102,1
Spezia,Bologna,D,5.0,6.0,7.0,2.0,1.013157894736842,0.7196261682242991,0.3598130841121496,1.3508771929824561,0
